buyer_id,name,email,budget,preferred_neighborhood_id
1525,George Francis,george_francis1525@email.com,617392.82,201
1526,Jessica Rose,jessica_rose1526@email.com,612694.9,698
1527,Cheryl Fuller,cheryl_fuller1527@email.com,1199195.87,1538
1528,Dr. James Estrada,dr._james_estrada1528@email.com,1121439.56,2264
1529,Joshua Norton,joshua_norton1529@email.com,1100003.35,2561
1530,Cory Johnson,cory_johnson1530@email.com,757676.91,1666
1531,Randall Bridges,randall_bridges1531@email.com,391083.12,1681
1532,Sandra Franklin,sandra_franklin1532@email.com,942943.52,2516
1533,Christy Palmer,christy_palmer1533@email.com,881567.32,2532
1534,Courtney Reeves,courtney_reeves1534@email.com,597107.9,70
1535,John Reynolds,john_reynolds1535@email.com,1181313.07,2607
1536,Ronald Anderson,ronald_anderson1536@email.com,1434347.62,2154
1537,Jennifer Taylor,jennifer_taylor1537@email.com,358673.0,265
1538,Michael Brown,michael_brown1538@email.com,184996.47,193
1539,Matthew Martin,matthew_martin1539@email.com,1399394.04,1605
1540,Joanna Bean,joanna_bean1540@email.com,453941.17,2166
1541,Jill Sullivan,jill_sullivan1541@email.com,273970.24,2277
1542,Douglas Campos,douglas_campos1542@email.com,1381328.9,21
1543,Amanda Tapia,amanda_tapia1543@email.com,466250.95,1060
1544,Melissa Vega,melissa_vega1544@email.com,1447012.87,2637
1545,Brandon Williams,brandon_williams1545@email.com,348423.1,1941
1546,Larry King,larry_king1546@email.com,797826.11,1020
1547,Thomas Gutierrez,thomas_gutierrez1547@email.com,821928.69,1549
1548,Colleen Foster,colleen_foster1548@email.com,1105453.96,769
1549,Jennifer Phillips,jennifer_phillips1549@email.com,839649.82,263
1550,Valerie Kim,valerie_kim1550@email.com,659592.2,993
1551,Perry Mcintyre,perry_mcintyre1551@email.com,316805.31,269
1552,Blake Martin,blake_martin1552@email.com,298101.34,1639
1553,Christopher Cruz,christopher_cruz1553@email.com,966704.56,1209
1554,Rebecca Welch,rebecca_welch1554@email.com,1116385.46,2137
1555,Brittney Thomas,brittney_thomas1555@email.com,899988.6,2743
1556,Tyler Walsh,tyler_walsh1556@email.com,1033770.56,1260
1557,Larry Gonzalez,larry_gonzalez1557@email.com,670697.7,650
1558,Timothy Hester,timothy_hester1558@email.com,128993.12,1720
1559,Christopher Santiago,christopher_santiago1559@email.com,1159071.24,535
1560,Julie Olson,julie_olson1560@email.com,615559.12,2971
1561,Mark Clay,mark_clay1561@email.com,1283055.44,1765
1562,Margaret Stein,margaret_stein1562@email.com,399424.05,1269
1563,Robert Palmer,robert_palmer1563@email.com,1445083.11,1032
1564,Miguel Garner,miguel_garner1564@email.com,215035.59,168
1565,Andrew Lopez,andrew_lopez1565@email.com,1250851.68,1195
1566,Joshua Pierce,joshua_pierce1566@email.com,1423633.99,2588
1567,Valerie David,valerie_david1567@email.com,645833.19,1453
1568,Laurie Bryant,laurie_bryant1568@email.com,1424598.41,1531
1569,Lindsey Hines,lindsey_hines1569@email.com,1160721.21,174
1570,Joseph Pierce,joseph_pierce1570@email.com,361224.72,939
1571,Francisco Sutton,francisco_sutton1571@email.com,1109573.78,1512
1572,Tiffany Sanders,tiffany_sanders1572@email.com,575903.0,2799
1573,Timothy Ray,timothy_ray1573@email.com,361737.44,786
1574,Kevin Martin,kevin_martin1574@email.com,1442905.8,2987
1575,Denise Rodriguez,denise_rodriguez1575@email.com,132569.74,347
1576,Whitney Carroll,whitney_carroll1576@email.com,757764.87,1261
1577,Adam Grant,adam_grant1577@email.com,675668.28,1147
1578,Mary Walker,mary_walker1578@email.com,1308317.86,2102
1579,Amanda Harrison,amanda_harrison1579@email.com,905993.17,2173
1580,Jennifer Pierce,jennifer_pierce1580@email.com,807302.87,93
1581,Kyle Garcia,kyle_garcia1581@email.com,1180851.66,2994
1582,Brenda Grant,brenda_grant1582@email.com,252551.26,989
1583,Craig Meyers,craig_meyers1583@email.com,878526.45,2052
1584,Rachel Clark,rachel_clark1584@email.com,826245.67,1129
1585,Lauren Smith,lauren_smith1585@email.com,564171.72,550
1586,Steve Jones,steve_jones1586@email.com,751955.78,2856
1587,Helen Turner,helen_turner1587@email.com,186142.11,2820
1588,Samuel Tran,samuel_tran1588@email.com,575900.61,1187
1589,Raymond Moore,raymond_moore1589@email.com,1061558.44,236
1590,Daniel Anderson,daniel_anderson1590@email.com,1490376.44,1194
1591,Terri Johnson,terri_johnson1591@email.com,434343.95,886
1592,Kristy Dixon,kristy_dixon1592@email.com,392512.05,1455
1593,Kevin Hunt,kevin_hunt1593@email.com,372060.48,2156
1594,Jordan Dickson,jordan_dickson1594@email.com,460803.93,1291
1595,Kevin Ballard,kevin_ballard1595@email.com,1336872.35,501
1596,Lauren Vargas,lauren_vargas1596@email.com,652608.0,909
1597,Jennifer Kemp,jennifer_kemp1597@email.com,1229386.99,419
1598,Scott Moore DDS,scott_moore_dds1598@email.com,226080.68,2914
1599,Colleen Patterson,colleen_patterson1599@email.com,939797.26,2156
1600,Kristopher Larson,kristopher_larson1600@email.com,753030.03,507
1601,Dr. Christopher Vargas,dr._christopher_vargas1601@email.com,862129.08,2485
1602,Gregory Herrera,gregory_herrera1602@email.com,1465826.36,988
1603,Dorothy Ayala,dorothy_ayala1603@email.com,930644.78,2585
1604,Joshua Hodge,joshua_hodge1604@email.com,1050296.15,2018
1605,Kelly Barnett,kelly_barnett1605@email.com,403495.16,1659
1606,Robert Lowery,robert_lowery1606@email.com,1001639.53,925
1607,Cody Flores,cody_flores1607@email.com,154895.6,1666
1608,Michael Bell,michael_bell1608@email.com,1296738.94,2963
1609,Sandra Dixon,sandra_dixon1609@email.com,207576.86,344
1610,Katherine Peterson,katherine_peterson1610@email.com,1385382.55,2507
1611,Laurie Peck,laurie_peck1611@email.com,1165895.02,2035
1612,Robert Whitehead,robert_whitehead1612@email.com,1161757.7,1342
1613,Mary Williams,mary_williams1613@email.com,1487990.74,391
1614,Bradley Carter,bradley_carter1614@email.com,746398.38,2051
1615,Ashley Dennis,ashley_dennis1615@email.com,1301729.84,2264
1616,Sharon White,sharon_white1616@email.com,1108400.5,2149
1617,Kelly Bradford,kelly_bradford1617@email.com,1348553.45,44
1618,Deborah Sparks,deborah_sparks1618@email.com,1376115.26,855
1619,Alicia Fernandez,alicia_fernandez1619@email.com,1248488.4,121
1620,Timothy Long,timothy_long1620@email.com,920526.4,1371
1621,Robert Howell,robert_howell1621@email.com,1190086.22,459
1622,Mr. Jeffrey Holt,mr._jeffrey_holt1622@email.com,869636.61,2447
1623,Christina Reyes,christina_reyes1623@email.com,833417.64,54
1624,Jimmy Rodriguez,jimmy_rodriguez1624@email.com,442140.17,1546
1625,Jack Davis,jack_davis1625@email.com,567392.74,2609
1626,Amy Sanders,amy_sanders1626@email.com,1083974.04,1081
1627,Susan Arroyo,susan_arroyo1627@email.com,1120965.62,2442
1628,Cynthia Lam,cynthia_lam1628@email.com,267581.32,2969
1629,Jamie Cannon,jamie_cannon1629@email.com,1371111.58,13
1630,Marco Glover,marco_glover1630@email.com,1335193.78,2786
1631,Tonya Ellis,tonya_ellis1631@email.com,399182.47,1507
1632,Michael Payne,michael_payne1632@email.com,953639.67,1417
1633,James Burch,james_burch1633@email.com,287496.82,238
1634,Erika Smith DDS,erika_smith_dds1634@email.com,206752.72,2473
1635,Stephen Wilson,stephen_wilson1635@email.com,199277.76,505
1636,Wesley Avery,wesley_avery1636@email.com,1319178.24,2619
1637,Paul Williams,paul_williams1637@email.com,1180614.38,1175
1638,Karen Parks,karen_parks1638@email.com,252398.59,1198
1639,Christopher Lozano,christopher_lozano1639@email.com,416181.72,1627
1640,Andrew Cooper,andrew_cooper1640@email.com,841843.93,1405
1641,Christopher Roberts,christopher_roberts1641@email.com,1273291.32,2403
1642,Ernest Nunez,ernest_nunez1642@email.com,295011.12,1669
1643,Morgan Jimenez,morgan_jimenez1643@email.com,372588.3,2962
1644,Kristine Waller,kristine_waller1644@email.com,320749.35,884
1645,Leslie Terrell,leslie_terrell1645@email.com,949195.67,2072
1646,Bryan Edwards,bryan_edwards1646@email.com,307035.25,984
1647,Jesus Williams,jesus_williams1647@email.com,731808.71,1373
1648,Brittney Odom,brittney_odom1648@email.com,572772.56,315
1649,Sierra Martin,sierra_martin1649@email.com,229114.64,150
1650,Joshua Cook,joshua_cook1650@email.com,1073583.91,2994
1651,Audrey Hart,audrey_hart1651@email.com,511527.74,2129
1652,Christopher Hicks,christopher_hicks1652@email.com,850547.05,176
1653,Adrienne Glenn,adrienne_glenn1653@email.com,1261416.3,2583
1654,Sharon Jennings,sharon_jennings1654@email.com,129755.89,1383
1655,Kevin Nguyen,kevin_nguyen1655@email.com,432708.12,1620
1656,Shirley Moore,shirley_moore1656@email.com,700137.33,190
1657,Steven Sims,steven_sims1657@email.com,827074.96,394
1658,Jacqueline Curtis,jacqueline_curtis1658@email.com,263117.71,528
1659,Kayla Colon,kayla_colon1659@email.com,697122.38,74
1660,William Wilson,william_wilson1660@email.com,1414383.3,791
1661,Pamela Mcclain,pamela_mcclain1661@email.com,1324760.73,227
1662,Timothy White,timothy_white1662@email.com,828359.19,833
1663,Cody Mcdowell,cody_mcdowell1663@email.com,605850.94,1630
1664,Christine Willis,christine_willis1664@email.com,1338355.44,363
1665,Terry Johnson,terry_johnson1665@email.com,1245441.23,112
1666,Todd Bartlett,todd_bartlett1666@email.com,640797.77,2806
1667,James Austin,james_austin1667@email.com,737880.25,1313
1668,Andrea Harris MD,andrea_harris_md1668@email.com,1416432.94,872
1669,Gail Guzman,gail_guzman1669@email.com,239924.04,719
1670,Michael Alvarez,michael_alvarez1670@email.com,1174632.49,1041
1671,Jessica Jones,jessica_jones1671@email.com,1356491.08,1458
1672,Paige Moore DVM,paige_moore_dvm1672@email.com,172872.9,1761
1673,Jordan Strong,jordan_strong1673@email.com,812706.14,752
1674,Brandon Fowler,brandon_fowler1674@email.com,710736.65,446
1675,Holly Taylor,holly_taylor1675@email.com,779540.57,1988
1676,Ashley Martin,ashley_martin1676@email.com,694262.98,2300
1677,Troy Owen,troy_owen1677@email.com,1001811.31,585
1678,Thomas Ray,thomas_ray1678@email.com,969650.13,2149
1679,Jacqueline Wallace,jacqueline_wallace1679@email.com,1263948.15,1190
1680,Danielle Lawrence,danielle_lawrence1680@email.com,1149528.68,166
1681,Kevin Moore,kevin_moore1681@email.com,262160.0,1246
1682,Frederick Gonzales,frederick_gonzales1682@email.com,1354904.7,21
1683,Marc Mills,marc_mills1683@email.com,1211335.92,1833
1684,Mindy Gallagher,mindy_gallagher1684@email.com,1192340.57,1404
1685,Cheryl Avila,cheryl_avila1685@email.com,517816.36,1954
1686,Kristy Taylor,kristy_taylor1686@email.com,1307967.16,2254
1687,Michael Taylor,michael_taylor1687@email.com,1131321.37,2166
1688,Courtney Dillon,courtney_dillon1688@email.com,291093.38,189
1689,Seth Jones,seth_jones1689@email.com,396745.05,2643
1690,Devin Murphy,devin_murphy1690@email.com,624023.64,2965
1691,Shawn Cole,shawn_cole1691@email.com,273791.98,420
1692,Kristi Page,kristi_page1692@email.com,1033836.05,1850
1693,Katie King,katie_king1693@email.com,1067550.89,74
1694,Gary Preston,gary_preston1694@email.com,947954.88,195
1695,Kendra Ayers,kendra_ayers1695@email.com,810359.26,2313
1696,Lindsay Norris,lindsay_norris1696@email.com,913181.08,266
1697,Craig Jenkins,craig_jenkins1697@email.com,1224601.13,1171
1698,Vicki Valdez,vicki_valdez1698@email.com,903722.49,65
1699,Christopher Martin,christopher_martin1699@email.com,1100513.88,1856
1700,Ryan Smith,ryan_smith1700@email.com,1488651.74,2388
1701,Jose Potts,jose_potts1701@email.com,1230254.79,1651
1702,Michelle Hendrix,michelle_hendrix1702@email.com,1158706.2,2893
1703,Zachary Klein,zachary_klein1703@email.com,901902.33,2564
1704,Jeffery Anderson,jeffery_anderson1704@email.com,689033.09,2558
1705,Jane Mueller,jane_mueller1705@email.com,901801.36,1540
1706,Shannon Clark,shannon_clark1706@email.com,1317411.99,2691
1707,Darrell Miller,darrell_miller1707@email.com,514976.34,2264
1708,Eric Thomas,eric_thomas1708@email.com,998449.05,2459
1709,James Jones,james_jones1709@email.com,1144426.62,2769
1710,Brian Jacobson,brian_jacobson1710@email.com,1049591.01,1869
1711,Timothy Harris,timothy_harris1711@email.com,225516.56,2139
1712,Chase Cook,chase_cook1712@email.com,513766.52,2193
1713,Christopher Martinez,christopher_martinez1713@email.com,1196943.06,2373
1714,Michael Taylor,michael_taylor1714@email.com,637738.38,2330
1715,Brian Webb,brian_webb1715@email.com,447481.14,1354
1716,Samuel Spencer,samuel_spencer1716@email.com,891475.82,1206
1717,Heather Norton,heather_norton1717@email.com,129782.71,2050
1718,Joshua Liu,joshua_liu1718@email.com,1342273.77,2333
1719,James Rowe,james_rowe1719@email.com,966297.07,797
1720,Kathy Hoffman,kathy_hoffman1720@email.com,1434603.87,780
1721,Jennifer Wolfe,jennifer_wolfe1721@email.com,251696.82,914
1722,William Rivera,william_rivera1722@email.com,512204.32,579
1723,Diana Murray,diana_murray1723@email.com,1186776.29,1761
1724,Sean Lara,sean_lara1724@email.com,665897.04,2294
1725,Stephanie George,stephanie_george1725@email.com,1444879.25,225
1726,Mary Harris,mary_harris1726@email.com,670946.75,2866
1727,Stephanie Perez,stephanie_perez1727@email.com,132144.94,2286
1728,Christine Carter,christine_carter1728@email.com,762168.57,1631
1729,Lisa Bell,lisa_bell1729@email.com,996335.26,1873
1730,Roger Rivera,roger_rivera1730@email.com,1169308.26,126
1731,Johnny Fleming,johnny_fleming1731@email.com,998710.34,713
1732,Dennis Arias,dennis_arias1732@email.com,1148987.18,1268
1733,Brandon Harris,brandon_harris1733@email.com,886323.52,2968
1734,Samuel George,samuel_george1734@email.com,419354.5,2486
1735,Kevin Kirk,kevin_kirk1735@email.com,408556.29,2745
1736,David Sanchez,david_sanchez1736@email.com,1027560.65,1482
1737,Jessica Gibson,jessica_gibson1737@email.com,1010265.42,2131
1738,Stephanie Chang,stephanie_chang1738@email.com,293932.29,2299
1739,Lori Williams,lori_williams1739@email.com,1159817.1,1167
1740,Terri Oliver,terri_oliver1740@email.com,1259219.05,1412
1741,Sandra Powell,sandra_powell1741@email.com,1444028.75,2719
1742,Samantha Fritz,samantha_fritz1742@email.com,264927.39,584
1743,Ashley Anderson,ashley_anderson1743@email.com,1363147.91,2320
1744,Sandra Mills,sandra_mills1744@email.com,954009.82,1399
1745,Nicole Ballard,nicole_ballard1745@email.com,141915.85,604
1746,Bethany Roberts,bethany_roberts1746@email.com,668723.3,1470
1747,Bobby Jones,bobby_jones1747@email.com,862300.59,601
1748,Stephen Joyce,stephen_joyce1748@email.com,707803.8,1090
1749,Brandy Stuart,brandy_stuart1749@email.com,230896.35,2256
1750,Christine Alvarez,christine_alvarez1750@email.com,635407.44,1550
1751,Nicole Davis,nicole_davis1751@email.com,582604.39,2582
1752,Nicole Swanson,nicole_swanson1752@email.com,201925.82,888
1753,Brittany Pearson,brittany_pearson1753@email.com,120906.34,1974
1754,Terri Ramirez,terri_ramirez1754@email.com,1232238.99,403
1755,Antonio Gutierrez,antonio_gutierrez1755@email.com,1040816.27,2809
1756,Joseph Wilson,joseph_wilson1756@email.com,1335201.63,780
1757,Christopher Weiss,christopher_weiss1757@email.com,1230125.45,1285
1758,Phillip Travis,phillip_travis1758@email.com,900109.82,493
1759,Michael Russell,michael_russell1759@email.com,452702.76,787
1760,David Thomas,david_thomas1760@email.com,1188106.06,1633
1761,Julie Carr,julie_carr1761@email.com,858055.32,986
1762,Edward Marsh,edward_marsh1762@email.com,922655.7,1273
1763,Jessica Wilson,jessica_wilson1763@email.com,1289668.95,1114
1764,Nathan Moreno,nathan_moreno1764@email.com,976457.8,167
1765,Amy Walker,amy_walker1765@email.com,1296491.69,673
1766,Erica Harrison,erica_harrison1766@email.com,769784.26,917
1767,Carlos Nichols,carlos_nichols1767@email.com,101369.45,2735
1768,Jennifer White,jennifer_white1768@email.com,1293090.86,1779
1769,Tanya White,tanya_white1769@email.com,940549.42,1595
1770,Leslie Moore,leslie_moore1770@email.com,187646.95,226
1771,Nicole May,nicole_may1771@email.com,263497.52,1586
1772,Tiffany Anderson,tiffany_anderson1772@email.com,805459.06,308
1773,Stephanie Evans,stephanie_evans1773@email.com,213699.75,792
1774,Sandra Cole,sandra_cole1774@email.com,1240039.25,1372
1775,Lisa Barrett,lisa_barrett1775@email.com,1252984.76,105
1776,Patricia Franklin,patricia_franklin1776@email.com,167082.61,272
1777,Betty Schmidt,betty_schmidt1777@email.com,625268.01,230
1778,Deborah Patrick,deborah_patrick1778@email.com,956894.67,1144
1779,Brian Morrow,brian_morrow1779@email.com,212146.21,2580
1780,Theresa Ferguson,theresa_ferguson1780@email.com,949147.16,1317
1781,Brandon Rios,brandon_rios1781@email.com,176052.95,1671
1782,Pamela Baird,pamela_baird1782@email.com,1183116.05,2579
1783,Joann Greer,joann_greer1783@email.com,830530.8,2386
1784,Danielle Jackson,danielle_jackson1784@email.com,1429193.2,2630
1785,Katherine Snyder,katherine_snyder1785@email.com,675588.95,589
1786,Karla Wilkinson,karla_wilkinson1786@email.com,170418.84,1509
1787,Jasmine Miller,jasmine_miller1787@email.com,408715.08,1147
1788,Michael Brown,michael_brown1788@email.com,478170.11,2029
1789,Amy Johnson,amy_johnson1789@email.com,716909.37,2453
1790,Albert Carlson,albert_carlson1790@email.com,494101.33,665
1791,Mr. Michael Davidson,mr._michael_davidson1791@email.com,181454.8,1840
1792,William Hernandez,william_hernandez1792@email.com,1339609.72,2974
1793,Teresa Wilson,teresa_wilson1793@email.com,664506.92,1687
1794,Stephanie Weeks,stephanie_weeks1794@email.com,1039950.8,2443
1795,Paula Brown,paula_brown1795@email.com,292070.35,80
1796,Jared Fields DDS,jared_fields_dds1796@email.com,877650.29,378
1797,Kristopher Waller,kristopher_waller1797@email.com,1144208.23,2016
1798,Julie Wright,julie_wright1798@email.com,1114983.43,1943
1799,Tracy Park,tracy_park1799@email.com,1391960.46,196
1800,Kevin Washington,kevin_washington1800@email.com,1474775.44,2316
1801,Dwayne Vance,dwayne_vance1801@email.com,1078992.45,2465
1802,Valerie Lawrence,valerie_lawrence1802@email.com,193511.75,1080
1803,Christina Brown,christina_brown1803@email.com,131829.1,2147
1804,Elizabeth Smith,elizabeth_smith1804@email.com,1044485.39,1077
1805,Victoria Gomez,victoria_gomez1805@email.com,194021.33,800
1806,William Hunt,william_hunt1806@email.com,377814.95,1860
1807,John Fletcher,john_fletcher1807@email.com,424958.34,544
1808,Jennifer Farrell,jennifer_farrell1808@email.com,1435870.55,1287
1809,Jessica Sanford,jessica_sanford1809@email.com,601030.51,702
1810,Timothy Cox,timothy_cox1810@email.com,383666.0,1644
1811,Abigail Rodriguez,abigail_rodriguez1811@email.com,252198.6,2232
1812,Duane Campbell,duane_campbell1812@email.com,1398033.53,1902
1813,Christopher Johnson,christopher_johnson1813@email.com,114897.94,673
1814,Lisa Davis,lisa_davis1814@email.com,1049245.78,322
1815,Kelly Guerrero,kelly_guerrero1815@email.com,944098.04,2
1816,Laura Terrell,laura_terrell1816@email.com,631761.37,897
1817,Ms. Monica Jacobson PhD,ms._monica_jacobson_phd1817@email.com,1150472.75,975
1818,Christopher Navarro,christopher_navarro1818@email.com,1255234.32,2743
1819,Donald Ortiz,donald_ortiz1819@email.com,544858.31,1916
1820,Donald Moyer,donald_moyer1820@email.com,794047.32,2349
1821,Anthony Baker,anthony_baker1821@email.com,1467006.35,1541
1822,Christine Klein,christine_klein1822@email.com,269769.9,894
1823,Gloria Bowman,gloria_bowman1823@email.com,726485.09,2736
1824,Jeffrey Barton,jeffrey_barton1824@email.com,863264.31,1258
1825,Jay Carroll,jay_carroll1825@email.com,470438.14,202
1826,Linda Lowery,linda_lowery1826@email.com,1116381.3,691
1827,Grant Caldwell,grant_caldwell1827@email.com,1310381.17,1324
1828,Tyler Allen,tyler_allen1828@email.com,166899.88,1621
1829,Cynthia Tran,cynthia_tran1829@email.com,511623.11,177
1830,Laura Lane,laura_lane1830@email.com,1462310.0,388
1831,Cynthia Zamora,cynthia_zamora1831@email.com,703623.64,1167
1832,Joann Mcpherson,joann_mcpherson1832@email.com,1492900.39,969
1833,Jennifer Frazier,jennifer_frazier1833@email.com,732434.1,2794
1834,Cynthia Forbes,cynthia_forbes1834@email.com,450176.31,417
1835,Mrs. Sarah Smith DDS,mrs._sarah_smith_dds1835@email.com,657703.41,2189
1836,Sergio Turner,sergio_turner1836@email.com,251595.66,581
1837,Daniel Flores,daniel_flores1837@email.com,1367059.91,2047
1838,Jeremy Shelton,jeremy_shelton1838@email.com,1034186.9,698
1839,Bradley Lewis,bradley_lewis1839@email.com,1381238.74,308
1840,Cheryl Miller,cheryl_miller1840@email.com,119618.93,662
1841,Linda Stephens,linda_stephens1841@email.com,994687.45,2014
1842,Christopher Middleton,christopher_middleton1842@email.com,1351972.72,2413
1843,Rachel Mora,rachel_mora1843@email.com,850741.59,748
1844,Anthony Rollins,anthony_rollins1844@email.com,243273.15,793
1845,Nicole Graham,nicole_graham1845@email.com,465537.71,1720
1846,Connie Watson,connie_watson1846@email.com,340267.47,2237
1847,Donna Brooks,donna_brooks1847@email.com,576192.58,2013
1848,Joshua Osborn,joshua_osborn1848@email.com,1198152.36,2814
1849,Joel Miller,joel_miller1849@email.com,949091.72,958
1850,Brianna Rodriguez,brianna_rodriguez1850@email.com,1161029.84,949
1851,Shawn Stephens,shawn_stephens1851@email.com,1324626.55,2210
1852,Steve Lewis,steve_lewis1852@email.com,440241.15,471
1853,Sheri Stark,sheri_stark1853@email.com,1287306.5,726
1854,Duane Taylor,duane_taylor1854@email.com,860916.45,1305
1855,Matthew Simmons,matthew_simmons1855@email.com,671795.23,1387
1856,Amy Wilcox,amy_wilcox1856@email.com,420471.61,1842
1857,Joyce Hart,joyce_hart1857@email.com,1443674.34,94
1858,Douglas Ward,douglas_ward1858@email.com,789956.52,2879
1859,Ashley Garcia,ashley_garcia1859@email.com,924056.23,2946
1860,Douglas Johnson,douglas_johnson1860@email.com,991310.22,1650
1861,Mary Campbell,mary_campbell1861@email.com,1053043.43,488
1862,Elizabeth Williams,elizabeth_williams1862@email.com,735003.21,2868
1863,Richard Jones,richard_jones1863@email.com,185524.52,2034
1864,Marcia Gross,marcia_gross1864@email.com,430329.89,1660
1865,Michael Camacho,michael_camacho1865@email.com,825588.33,601
1866,James Miranda,james_miranda1866@email.com,1304141.48,64
1867,Antonio Hudson,antonio_hudson1867@email.com,611120.83,10
1868,Karen Mosley,karen_mosley1868@email.com,626563.56,589
1869,Samuel Jackson,samuel_jackson1869@email.com,218093.51,701
1870,Rebecca Perez,rebecca_perez1870@email.com,352628.56,2578
1871,Bobby Elliott,bobby_elliott1871@email.com,589025.34,2761
1872,Brandon Cook,brandon_cook1872@email.com,322904.01,1612
1873,Arthur Meyer,arthur_meyer1873@email.com,1050245.97,2702
1874,Jacob Francis,jacob_francis1874@email.com,612456.7,1373
1875,Matthew Jackson,matthew_jackson1875@email.com,854704.34,1833
1876,Taylor Lewis,taylor_lewis1876@email.com,1411882.27,2813
1877,Angela Davis,angela_davis1877@email.com,470872.05,2333
1878,Zachary Taylor,zachary_taylor1878@email.com,310476.72,299
1879,Alicia Walker,alicia_walker1879@email.com,831972.44,714
1880,Patrick Carpenter,patrick_carpenter1880@email.com,201854.59,2338
1881,Benjamin Doyle,benjamin_doyle1881@email.com,294241.72,2326
1882,Tiffany Morgan,tiffany_morgan1882@email.com,657102.62,1871
1883,Paul Thomas,paul_thomas1883@email.com,1156948.22,162
1884,Michelle Black,michelle_black1884@email.com,880536.98,2189
1885,Dr. Raymond Pope,dr._raymond_pope1885@email.com,1181599.25,1100
1886,April Garcia,april_garcia1886@email.com,429306.86,2554
1887,Colleen Oneill,colleen_oneill1887@email.com,952545.77,1183
1888,Dr. Robert Davis,dr._robert_davis1888@email.com,1196689.06,67
1889,Rebecca White,rebecca_white1889@email.com,1434321.67,520
1890,Sally Pollard,sally_pollard1890@email.com,1349047.18,155
1891,Michael Hanson,michael_hanson1891@email.com,1291221.44,139
1892,Lauren Griffith,lauren_griffith1892@email.com,1431959.98,2834
1893,Jackie Hernandez,jackie_hernandez1893@email.com,1121491.51,2713
1894,Elizabeth Jackson,elizabeth_jackson1894@email.com,1278469.44,1775
1895,Glenn Barr,glenn_barr1895@email.com,1465013.07,2451
1896,Virginia Murray PhD,virginia_murray_phd1896@email.com,1103451.48,1028
1897,Maria Spence,maria_spence1897@email.com,810305.73,1196
1898,Vanessa Contreras,vanessa_contreras1898@email.com,1007718.92,1222
1899,William Thompson,william_thompson1899@email.com,1335487.64,1384
1900,Charlotte Willis,charlotte_willis1900@email.com,1284589.75,2498
1901,Heather Martin,heather_martin1901@email.com,817087.89,2579
1902,Dennis Roberts,dennis_roberts1902@email.com,192424.17,345
1903,Anthony Williams,anthony_williams1903@email.com,496992.31,1851
1904,Kristen Diaz,kristen_diaz1904@email.com,976492.19,2079
1905,James Spence,james_spence1905@email.com,741039.63,147
1906,Todd Kelley,todd_kelley1906@email.com,1073392.51,1808
1907,Paul Daniels,paul_daniels1907@email.com,228331.99,734
1908,Amy Ryan,amy_ryan1908@email.com,429393.29,2229
1909,Lisa Morgan,lisa_morgan1909@email.com,662314.66,1600
1910,Benjamin Young,benjamin_young1910@email.com,768642.01,2209
1911,John Williams,john_williams1911@email.com,1176750.23,2690
1912,Kevin Barnett,kevin_barnett1912@email.com,361465.45,2522
1913,Sabrina Herrera,sabrina_herrera1913@email.com,732808.98,1559
1914,Steven Keller,steven_keller1914@email.com,1192347.1,2516
1915,Jeremy Gonzalez,jeremy_gonzalez1915@email.com,188873.53,2572
1916,Patrick Davis,patrick_davis1916@email.com,1029169.08,1890
1917,Jennifer Davis,jennifer_davis1917@email.com,792857.56,2180
1918,Nathan Cooper MD,nathan_cooper_md1918@email.com,789459.65,2220
1919,Alexander Miller,alexander_miller1919@email.com,309883.91,2555
1920,Daniel Rivera,daniel_rivera1920@email.com,904430.0,1788
1921,Matthew Potter,matthew_potter1921@email.com,808127.69,2944
1922,Maria Ortiz,maria_ortiz1922@email.com,1283715.79,531
1923,Mark Parsons,mark_parsons1923@email.com,548162.79,2363
1924,Casey Holland,casey_holland1924@email.com,374615.02,157
1925,Alyssa Parker,alyssa_parker1925@email.com,1206739.22,2180
1926,Travis Farrell,travis_farrell1926@email.com,545555.4,2148
1927,Ryan Lewis,ryan_lewis1927@email.com,100916.48,2636
1928,Amy Bush,amy_bush1928@email.com,360732.06,2561
1929,James Jackson,james_jackson1929@email.com,1209367.33,1511
1930,Jackie Hammond,jackie_hammond1930@email.com,172620.83,1104
1931,Thomas Hodges,thomas_hodges1931@email.com,1336228.65,2718
1932,Eric Ellis,eric_ellis1932@email.com,1352603.42,1477
1933,Tiffany Mendez,tiffany_mendez1933@email.com,1157794.01,1599
1934,Frank Sherman,frank_sherman1934@email.com,633314.87,2538
1935,Thomas Cooper,thomas_cooper1935@email.com,564627.7,1871
1936,Tracy Richardson,tracy_richardson1936@email.com,896870.88,126
1937,Travis Anderson,travis_anderson1937@email.com,1042215.74,688
1938,Amanda Davis,amanda_davis1938@email.com,491435.92,2220
1939,Charles Baker,charles_baker1939@email.com,346270.09,1404
1940,Heather Patel,heather_patel1940@email.com,1293474.24,1100
1941,Justin Hughes,justin_hughes1941@email.com,451688.03,2145
1942,Yvonne Garcia,yvonne_garcia1942@email.com,650442.71,2432
1943,Zachary Lowe,zachary_lowe1943@email.com,651693.81,575
1944,David Reynolds,david_reynolds1944@email.com,594227.9,2505
1945,Morgan Wagner,morgan_wagner1945@email.com,511829.43,2615
1946,Denise Dickerson,denise_dickerson1946@email.com,445274.71,546
1947,Sarah Clark,sarah_clark1947@email.com,1056935.82,2360
